,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
781,YvesGebhardt,#CoronaLockdown #Covid_19fr #COVID19 #Paris I do practice #SocialDistancing Do you? A virus can get U only if it can find U #StaySuckerAndCoronaFree @MaestroSedo Salut,2020-03-29 17:15:26+00:00,0.0,4.0,@MaestroSedo,#CoronaLockdown #Covid_19fr #COVID19 #Paris #SocialDistancing #StaySuckerAndCoronaFree,covid
782,EGuedel,"Nous vivons l’une des pires crises sanitaires de l’histoire des Etats-Unis. Et le Président tweete sur les bons scores d’audience TV de ses points presse Covid qui, selon lui, rendent jaloux et « dingues » les médias. ",2020-03-29 17:14:39+00:00,7.0,7.0,,,covid
783,mignon_moore,"Details on the COVID-19 Stimulus package. Big businesses are getting ""free money"" but it turns out regular folks are simply borrowing against their 2020 Tax Returns...",2020-03-29 17:12:28+00:00,0.0,0.0,,,covid
784,cody_merrow,"First of the month is coming, rent and bills still due, got me thinking.... #StayAtHomeAndStaySafe #CoronaUpdate #Covid_19",2020-03-29 17:11:16+00:00,0.0,0.0,,#StayAtHomeAndStaySafe #CoronaUpdate #Covid_19,covid
785,DJKingBori,"Over 76,000 health care workers have VOLUNTEERED to assist New York State with the COVID-19 pandemic. VOLUNTEERED!!!! Amazing. Cuomo said we need help and people responded. LOVE. ",2020-03-29 17:10:49+00:00,5.0,32.0,,,covid
786,estherclimate,"Can’t someone clean the surroundings of where this water is placed? As we fight COVID, we can improve our sense of simple HYGIENE! @FMEnvng @NCDCgov @NOA_Nigeria",2020-03-29 17:09:20+00:00,0.0,5.0,@FMEnvng @NCDCgov @NOA_Nigeria,,covid
787,STANLEYCYPRIEN,@MayorBowser Let's all continue to help each other. Remember we must share this Planet Earth we live in. Today as a laid off Covid-19 employee. I pick this black woman as a role model for all human beings. https://www.instagram.com/p/B-AVB7qlD-B/?igshid=11uzdbfmick4m,2020-03-29 17:05:26+00:00,0.0,0.0,@MayorBowser,,covid
788,lightshipdytona,Why is it called the governor's daily covid-19 briefing and not Cuomo Town,2020-03-29 16:59:38+00:00,0.0,0.0,,,covid
789,pastorinthehood,Funeral CEO John Beckwith Jr. details pain of COVID-19 funerals with no goodbye https://rollingout.com/2020/03/28/funeral-ceo-john-beckwith-jr-details-pain-of-covid-19-funerals-with-no-goodbye/ via @rollingout,2020-03-29 16:59:21+00:00,0.0,0.0,@RollingOut,,covid
790,Mohamed80456194,Coronavirus Disease 2019 (COVID-19) https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/steps-when-sick.html via @CDCgov,2020-03-29 16:55:43+00:00,0.0,0.0,@CDCgov,,covid
791,KatRandelTweets,"#corona #covid_19 #newyork nygovcuomo #NYProud @New York, New York https://www.instagram.com/p/B-UzK_IHlqp/?igshid=1bbpvvt9sfqk4",2020-03-29 16:54:40+00:00,0.0,0.0,,#corona #covid_19 #newyork #NYProud,covid
792,Miyuko_junsei,"@LanaWWE, @fightbobby, @WWERomanReigns jumped off the bandwagon of #Wrestlemania36 due to the #Covid_19 alongside @mikethemiz, @TheRealMorrison, @DanaBrookeWWE , @reymysterio. I don't trust any falsified rumors about the superstars involving @WrestleMania. #StayAtHomeAndStaySafe",2020-03-29 16:53:07+00:00,0.0,0.0,@LanaWWE @fightbobby @WWERomanReigns @mikethemiz @TheRealMorrison @DanaBrookeWWE @reymysterio @WrestleMania,#Wrestlemania36 #Covid_19 #StayAtHomeAndStaySafe,covid
793,AndrewZarian,Question for all of you: The 2017- 2018 flu season saw 80k deaths in the US with around 4800 in NY and over 6800 in CA. (Recorded) What would the reaction be if COVID-19 happens to have the same death rate in the US? #CoronaUpdate #Covid_19 #COVID19,2020-03-29 16:49:07+00:00,0.0,7.0,,#CoronaUpdate #Covid_19 #COVID19,covid
794,scottchesney,"Hey COVID-19! You may be winning some battles, but my fellow human beings and I PROMISE you one thing...WE WILL WIN THIS WAR! — ￼feeling confident.",2020-03-29 16:48:44+00:00,0.0,0.0,,,covid
795,ozymegdias,"Specifically, you have a spike in CDC-reported cases of flu right now because people are going to the hospital for fear of having COVID-19 and then turning out to have the flu instead, while outside of this situation people tended to bed down and treat it themselves on a hunch.",2020-03-29 16:47:19+00:00,0.0,1.0,,,covid
796,14AdotWalsh,Lol oh this doesn't happen without quarantine... thanks COVID-19!,2020-03-29 16:45:30+00:00,0.0,2.0,,,covid
797,goodcow,"This is clearly unsafe, but my understanding from people who work at the MTA is that they’re running as much service as they can, given crew shortages. They can’t run trains if they don’t have the staffing available, and a lot of MTA workers are out sick with COVID-19 themselves.",2020-03-29 16:45:18+00:00,0.0,0.0,,,covid
798,ozymegdias,"There totally is though: https://www.health.ny.gov/diseases/communicable/influenza/surveillance/2019-2020/flu_report_current_week.pdf Part of the increase in severity is how many people have *tested positive* for it while seeking COVID-19 testing instead, but while the hospitalization &amp; mortality rates are far lower, they're still way higher than you'd think.",2020-03-29 16:45:10+00:00,0.0,0.0,,,covid
799,wojo_NYC,"Last Sunday, @RenaissanceNYC announced that 100% of the offering would go to help those in our neighborhood impacted by COVID-19. People got crazy generous &amp; we’re now close to being able to give $100K away to those in need. If you want to help, go here: http://renaissancenyc.com/wespreadlove",2020-03-29 16:44:52+00:00,0.0,1.0,@RenaissanceNYC,,covid
800,JoeBorelliNYC,"LEAKED PHOTO FROM OVERWORKED ER DOC AT @SIUHOSPITAL It’s a list of local restaurants who donated food to the staff, so they can thank them later... this is just from ONE NIGHT! People are good. Can’t forget that. #Covid_19 #WhenCoronaVirusIsOver #CoronaUpdate #Quarantine",2020-03-29 16:44:39+00:00,950.0,4230.0,@SIUHOSPITAL,#Covid_19 #WhenCoronaVirusIsOver #CoronaUpdate #Quarantine,covid
801,HilianaThais,"My love language is Acts of Service, Physical touch and Quality time and THIS DUMBASS QUARANTINE WONT LET ME HAVE ANY OF IT I’m over this corona shit #Covid_19",2020-03-29 16:44:07+00:00,0.0,2.0,,#Covid_19,covid
802,Miyuko_junsei,Please #PostponeWrestlemania for the benefit of the show . Also health is beneficial to the @WWEUniverse because of the #Covid_19. #StayAtHomeAndStaySafe #Wrestlemania36 https://twitter.com/anfostar/status/1244303058818879488,2020-03-29 16:41:55+00:00,0.0,1.0,@WWEUniverse,#PostponeWrestlemania #Covid_19 #StayAtHomeAndStaySafe #Wrestlemania36,covid
803,gabiledesma21,@altagraciasa Dios nos libre del Covid-19 y de un gobierno de @Gonzalo2020RD. Ahora qué tenemos el Covid-19 hay que evitar que @Gonzalo2020RD pueda llegar al poder. Cualquier otro es mejor que un ungido de @DaniloMedina,2020-03-29 16:41:48+00:00,0.0,0.0,@altagraciasa @Gonzalo2020RD @Gonzalo2020RD @DaniloMedina,,covid
804,BriggsJerri,@NYSC This is not okay. People like myself was just laid off and can not afford to wait for a credit when the Covid-19 pandemic is over and the gym reopens. You guys need to do better especially at a time like this #WhenCoronaVirusIsOver #nysc #CoronaUpdate #nyccoronavirus,2020-03-29 16:39:13+00:00,0.0,0.0,@NYSC,#WhenCoronaVirusIsOver #nysc #CoronaUpdate #nyccoronavirus,covid
805,_DoubleOKevin,COVID-19 Challenge. Day #2 of Ten. It's time to break up the negativity...less doom and gloom! Most of us are discouraged from traveling and many have had to cancel plans. Let's brighten… https://www.instagram.com/p/B-UxS76nPmetH9gKX19YXyradMqOQIiECTRBKw0/?igshid=1gswr2mk35mt5,2020-03-29 16:38:18+00:00,0.0,0.0,,,covid
806,AnieAkpe,"Meanwhile in some places/countries, people are still gathering and using God as the reason for having regular worship services. Self serving purposes is all I see. #Covid_19 #coronavirus #CoronaUpdate",2020-03-29 16:37:16+00:00,1.0,0.0,,#Covid_19 #coronavirus #CoronaUpdate,covid
807,anurup_joseph,"I helped to teach a transcontinental class this weekend. From 2016-2019, I would volunteer to teach Saturday classes with the League of Amazing Programmers (#AmazingProgrammers) in San Diego. Due to COVID-19… https://www.instagram.com/p/B-UxFAIAPJ7/?igshid=x5k9imh9c8ys",2020-03-29 16:36:24+00:00,1.0,2.0,,#AmazingProgrammers,covid
808,lamurphy1218,The new Sunday morning: on line church and then Cuomo update. #SundayMorning #GovernorAndrewCuomo #Covid_19,2020-03-29 16:31:43+00:00,0.0,2.0,,#SundayMorning #GovernorAndrewCuomo #Covid_19,covid
809,AesopWaits,@NYGovCuomo How are we ensuring there won’t be an outbreak of COVID on the USNS Comfort if it’s meant to be housing solely “non-COVID” patients? We’ve seen how rapidly the virus has spread on several cruise ships...,2020-03-29 16:31:15+00:00,0.0,1.0,@NYGovCuomo,,covid
810,heatherreynolds,David Chang Isn’t Sure the Restaurant Industry Will Survive Covid-19 ,2020-03-29 16:30:32+00:00,0.0,0.0,,,covid
811,AnieAkpe,Fear is inevitable I don’t care who you are. I admire anyone that is helping others during this time because they push past that fear daily. SideNote: A product of my my fear is...a compulsive wipe down anything that has been outside person. #COVID19 #Covid_19,2020-03-29 16:30:01+00:00,1.0,1.0,,#COVID19 #Covid_19,covid
812,PO66132234,"@kathygriffin still an idiot. Tried To Cut in Line for COVID Test, Turns Out She Had Diarrhea After Mexico Trip ",2020-03-29 16:30:00+00:00,0.0,0.0,@kathygriffin,,covid
813,MELINAFINEART,"STAY HOME.....& WASH YO HANDS #covid_19 #MELINAFINEART #corona #coronavirusnewyork #stayhome #washyourhands #NEWYORKCITY andrewcuomo @nycmayorsoffice @New York, New York https://www.instagram.com/p/B-UwU34lAog/?igshid=rlwrn3cnn188",2020-03-29 16:29:49+00:00,0.0,0.0,@NYCMayorsOffice,#covid_19 #MELINAFINEART #corona #coronavirusnewyork #stayhome #stayhome #washyourhands #washyourhands #NEWYORKCITY,covid
814,DJKingBori,That’s one of the COVID-19 symptoms apparently ,2020-03-29 16:29:15+00:00,0.0,0.0,,,covid
815,tahitiabdul,"I’ve been sick since Friday, not sure if it’s Covid. All symptoms point to it, but no shortness of breath or issues breathing. Yogi tea is seeing me through this.",2020-03-29 16:28:29+00:00,0.0,0.0,,,covid
816,lucillecrane9,I’m on DMARDS like most of are I am trying to get an answer. What if someone on DMRDs gets #Covid_19 gets admitted now you get #plaquinel interactions is it possible @CureArthritis @ArthritisFdn @RA_HealthUnion @PsA_HU,2020-03-29 16:28:20+00:00,0.0,3.0,@CureArthritis @ArthritisFdn @RA_HealthUnion @PsA_HU,#Covid_19 #plaquinel,covid
817,AnieAkpe,"At this rate, that looks like the timeline. #Covid_19",2020-03-29 16:25:43+00:00,0.0,0.0,,#Covid_19,covid
818,danpincus,David A. Sinclair PhD Harvard on the Covid 19 Coronavirus Wuhan March 16... #Coronavirus. https://youtu.be/bbs39X9yq2I via @YouTube,2020-03-29 16:23:17+00:00,0.0,1.0,@YouTube,#Coronavirus,covid
819,LERUFFO,"##usa #trump #democrat #republican #eeuu #covid_19 #coronavirus #stimuluspackage #nyc #ny @New York, New York https://www.instagram.com/p/B-UvWYlBgy7/?igshid=x2l0y9cwjjac",2020-03-29 16:21:19+00:00,0.0,0.0,,#usa #trump #democrat #republican #eeuu #covid_19 #coronavirus #stimuluspackage #nyc #ny,covid
820,ForOurBabies76,I need to see the press conferences of the governor BEFORE the pandemic warning about what was to come. Anyone seen any video of that? #CoronaUpdate #Covid_19 Riddle me that?,2020-03-29 16:20:38+00:00,0.0,3.0,,#CoronaUpdate #Covid_19,covid
821,maurolillog,"Con un gobierno que inventó el CENSO, el IPC anual....pregunto: ¿ Podemos creer en sus cifras de contagios y muertos por el COVID-19? @GobiernodeChile @ministeriosalud",2020-03-29 16:18:49+00:00,1.0,2.0,@GobiernodeChile @ministeriosalud,,covid
822,stedmundprep,"This morning we share with you the sad news of the passing of a member of our school community. Peter Ursino, the Stepfather of Angelo '21, passed away on Thursday from the COVID-19 virus. We pray for Angelo, his mother Valerie, and the Mahany family during this difficult time. ",2020-03-29 16:18:29+00:00,0.0,3.0,,,covid
823,KellyCaitlin_,"The @NYGovCuomo announcing that NY has developed new, less invasive covid tests. “I’m not sure what a short nasal swab test is, but I can asssume it wouldn’t apply to me.” The Gov finding humor to help us smile this morning.",2020-03-29 16:18:21+00:00,0.0,0.0,@NYGovCuomo,,covid
824,VictorMu6318,"Así es y más grabe que el covid -19 , está escrito en la bíblia que dios nos guarde porque vendrán tiempo más difíciles .",2020-03-29 16:15:34+00:00,0.0,0.0,,,covid
825,GypsyRN212,they called again this morning..i had to turn them down.. #NurseTwitter #Covid_19 #Cuomo ..thank you @NYGovCuomo !!,2020-03-29 16:15:04+00:00,0.0,3.0,@NYGovCuomo,#NurseTwitter #Covid_19 #Cuomo,covid
826,redeadmojo,I lost my mentor to COVID-19 today. My heart is shattered. I’ll never hear his voice again and that breaks me.,2020-03-29 16:14:53+00:00,0.0,5.0,,,covid
827,DaManDL,I know someone who crocheting masks and donating them to people at risk of COVID-19. I applaud the hustle and generosity but....cotton masks don't protect anyone. But I don't wanna say anything because I might seem ... I dunno. That shit ain't protecting anyone.,2020-03-29 16:13:29+00:00,0.0,0.0,,,covid
828,JeniferRajkumar,Tune in now for COVID-19 updates from Governor Cuomo. ,2020-03-29 16:10:29+00:00,1.0,11.0,,,covid
829,chef_grace,"Positive COVID-19 ⁣ Its been some very scary 15 days, my BFF and I rode this virus together, couldn’t thank adolfordgz more for staying put and not leaving me alone once I tested positive. I have asthma &amp; the dr.… https://www.instagram.com/p/B-UuG48HpaC/?igshid=6l6ekhk0hbf5",2020-03-29 16:10:26+00:00,0.0,2.0,,,covid
830,VictorMu6318,Asi de fácil se deja vencer por el covid-19 no va pelear contra este contagioso virus . Wooo,2020-03-29 16:10:04+00:00,0.0,0.0,,,covid
831,DesiKWIMRadio,THANKS and sincere GRATITUDE to our #HealthCareWorkers on the frontline of this battle. #Covid_19,2020-03-29 16:10:01+00:00,1.0,4.0,,#HealthCareWorkers #Covid_19,covid
832,j_devincenzo,"Some small business ingenuity during #Covid_19 bringing humor, hope, and a new roast to their community. Cheers to my dear friends over in Cincinnati and their shop making of the most of these times. #SmallBusiness",2020-03-29 16:10:00+00:00,0.0,0.0,,#Covid_19 #SmallBusiness,covid
833,ForOurBabies76,"This seems like so long ago. Our children need mental, emotional and social support more then ever #FundNYSchools #TaxTheRich #remotelearning our whole world has changed without warning. #Covid_19",2020-03-29 16:09:04+00:00,0.0,0.0,,#FundNYSchools #TaxTheRich #remotelearning #Covid_19,covid
834,marcsinoway,Release Julian Assange from Belmarsh Prison before COVID-19 spreads - Sign the Petition! http://chng.it/2PMhVvqs via @Change,2020-03-29 16:07:07+00:00,0.0,1.0,@Change,,covid
835,CHomesrealty,Thank you @FiatChrysler_NA For fighting against #Covid_19,2020-03-29 16:06:27+00:00,0.0,2.0,@FiatChrysler_NA,#Covid_19,covid
836,MyDudeK,You know that stash of Fast Food or @dunkindonuts napkins everyone keeps in the glove box? It’s about to be their time to shine... jk #Day8 #CornTeen #Quarantine #MyLifeInTheTimeOfCorona #covid,2020-03-29 16:01:03+00:00,1.0,1.0,@dunkindonuts,#Day8 #CornTeen #Quarantine #MyLifeInTheTimeOfCorona #covid,covid
837,mrgacuevas,It I have to hear how the coronavirus is affecting the economy 1 more fucking time yo! #CoronaUpdate #Covid_19 #CoronaLockdown #CoronavirusUSA #coronavirusNYC #CoronavirusNewYork,2020-03-29 15:50:21+00:00,0.0,0.0,,#CoronaUpdate #Covid_19 #CoronaLockdown #CoronavirusUSA #coronavirusNYC #CoronavirusNewYork,covid
838,salciaravino95,"Anyone that try’s to talk to me about COVID-19, I will quarantine myself away from you. I get it. This is our reality now. Can we stop talking about it for 2 minutes. It’s all we know now. It’s frustrating and depressing.",2020-03-29 15:46:40+00:00,2.0,23.0,,,covid
839,SIEDC,#Attention Staten Island Businesses. #SIEDC is #collecting #data to #better understand the impact of COVID-19 on the #local economy. #Please take one minute to respond to this survey. Thank you. Link in Instagram bio and below: https://www.surveymonkey.com/r/F523WNR,2020-03-29 15:44:20+00:00,0.0,0.0,,#Attention #SIEDC #collecting #data #better #local #Please,covid
840,PhilipHCohen,"Mayor @RaviBhalla announces starting Monday at 8 am all Hoboken parks are CLOSED for two weeks. As the COVID-19 arc is still rising, we must take these hard steps to protect our community. Friday’s experience at Pier A, Columbus Pk, + Maxwell Pl. made clear this had to be done. ",2020-03-29 15:36:39+00:00,0.0,4.0,@RaviBhalla,,covid
841,VictorMu6318,"Saludos desde casa tomando uno café. Porque no podemos salir afuera por el covid-19 ese mejor quédate en casa ., feliz domingo a todos ustedes,",2020-03-29 15:35:04+00:00,0.0,0.0,,,covid
842,LuckythePomChi,#Watching #1917Movie #StayAtHomeAndStaySafe #SundayMorning #Covid_19 #NYC #COVID19 #CoronaLockdown #COVIDー19 #CoronavirusUSA #CoronavirusOutbreak #NewYork #NewYorkCoronavirus #rt #StayHome #newyorklockdown #nycshutdown #FlattenTheCurve #nyccoronavirus #StayHomeSaveLives,2020-03-29 15:34:20+00:00,0.0,0.0,,#Watching #1917Movie #StayAtHomeAndStaySafe #SundayMorning #Covid_19 #NYC #COVID19 #CoronaLockdown #COVID #CoronavirusUSA #CoronavirusOutbreak #NewYork #NewYorkCoronavirus #rt #StayHome #StayHome #newyorklockdown #nycshutdown #FlattenTheCurve #nyccoronavirus #StayHomeSaveLives,covid
843,WhoIsTreyMorgan,"Needs some help, I’m “essential” and have to travel in and out of #NYC to work. Thanks to hoarding, I cannot find any travel sized Lysol. Anyone have any or know where I can get some? #Covid_19",2020-03-29 15:33:10+00:00,0.0,0.0,,#NYC #Covid_19,covid
844,agordonstudio,"Rupert Murdoch was taking steps to protect himself and his family while Sean Hannity and the Fox Family Shills called covid-19 a hoax. Below is are stats on S Korea’s response to the virus, contrasted by the moron-in-chief’s incompetence. He has blood on his tiny hands. Trump... ",2020-03-29 15:30:50+00:00,0.0,0.0,,,covid
845,artofneed,Tragedy in Ireland caused an explosion of immigrants in Brooklyn. #Irish #ireland #Brooklyn #SundayMorning #SundayThoughts #SundayFunday #immigration #Covid_19 #CoronaUpdate #FlattenTheCurve,2020-03-29 15:29:39+00:00,1.0,6.0,,#Irish #ireland #Brooklyn #SundayMorning #SundayThoughts #SundayFunday #immigration #Covid_19 #CoronaUpdate #FlattenTheCurve,covid
846,kaur__khush,The Mount Sinai Health System is staffing an online chat platform to help triage patients with current health concerns about COVID-19 and help patients who have been tested discuss their test results. Please text 4-SINAI (tel:474624) to get in touch.,2020-03-29 15:26:12+00:00,0.0,3.0,,,covid
847,cfongluy,Waiting for Trader Joe’s like it’s the Soviet Union. #Covid_19 – at Trader Joe's,2020-03-29 15:26:09+00:00,0.0,0.0,,#Covid_19,covid
848,platanopr1ncess,Me and my mom after her telling me a cousin whose a trump supporter on my dads side tested positive for covid ,2020-03-29 15:25:42+00:00,0.0,1.0,,,covid
849,DomNTheCity,Taking two showers a day to feel normal even though I haven’t left the house. #Covid_19,2020-03-29 15:20:51+00:00,1.0,6.0,,#Covid_19,covid
850,DennisCahlo,"Union Square today. #covid_19 #quarantine @Union Square, Manhattan https://www.instagram.com/p/B-Un2IQgbv0/?igshid=1t6at39sq86lc",2020-03-29 15:16:20+00:00,0.0,0.0,,#covid_19 #quarantine,covid
851,LawrenceFTLI,Praying for ALL of our safety during our daily crisis with this hazardous #lawrencetruckissue &amp; thru #CoronaUpdate #Covid_19 #StayAtHomeAndStaySafe POSITIVE VIBES ONLY #SundayThoughts personal attacks to residents are reported to @NassauDA @NassauPD @HempsteadTown #FactsMatter,2020-03-29 15:12:43+00:00,0.0,0.0,@NassauDA @NassauPD @HempsteadTown,#lawrencetruckissue #CoronaUpdate #Covid_19 #StayAtHomeAndStaySafe #SundayThoughts #FactsMatter,covid
852,YBTblog,You will Live through it! #Covid_19 #SundayMorning #SundayThoughts @pierreathompson @kclcministries,2020-03-29 15:11:06+00:00,0.0,0.0,@pierreathompson @kclcministries,#Covid_19 #SundayMorning #SundayThoughts,covid
853,KayshawnLex,"- To all my health care workers , WE THANK YOU ! #Covid_19",2020-03-29 15:10:51+00:00,0.0,1.0,,#Covid_19,covid
854,NYMetroIowaClub,Join Hawkeye alum @JaniceEllig for her webinar this Tues on business leadership in this time on COVID-19 #nychawkeyes,2020-03-29 15:10:31+00:00,1.0,4.0,@JaniceEllig,#nychawkeyes,covid
855,northsidegooner,After the covid-19 pandemic: ,2020-03-29 15:09:03+00:00,0.0,0.0,,,covid
856,northsidegooner,Before the covid-19 pandemic: ,2020-03-29 15:09:02+00:00,0.0,0.0,,,covid
857,tgfit01,"DAILY CARDIO: “On top of COVID-19 it’s so gloomy and wet outside but I’m pushing through this run!” . . . #cardio #poundingpavement #calories #fatburner #hiitworkout #itsgottobedone #quarantinerun @New York, New… https://www.instagram.com/p/B-UmxnZJoUa/?igshid=13zrjsd56xaul",2020-03-29 15:06:23+00:00,0.0,0.0,,#cardio #poundingpavement #calories #fatburner #hiitworkout #itsgottobedone #quarantinerun,covid
858,tgfit01,"DAILY CARDIO: “On top of COVID-19 it’s so gloomy and wet outside but I’m pushing through this run!” . . . #cardio #poundingpavement #calories #fatburner #hiitworkout #itsgottobedone #quarantinerun @New York, New York https://www.instagram.com/p/B-UmsydJCI1/?igshid=blndlpwni4c9",2020-03-29 15:05:43+00:00,0.0,0.0,,#cardio #poundingpavement #calories #fatburner #hiitworkout #itsgottobedone #quarantinerun,covid
859,polyvinylfilm,"But we ARE applauding, each in our COVID-protective bubbles.",2020-03-29 15:04:21+00:00,0.0,2.0,,,covid
860,Sam_Wowzers,Honestly... I gotta get off my phone.. All it gets me thinking about is COVID-19 and Women. One I’m trying to stay the fuck away from and the other wants to stay the fuck away from me ,2020-03-29 15:03:46+00:00,0.0,9.0,,,covid
861,jblumyna,As you can see... hypocrisy and lies are just another day at the office of our president @realDonaldTrump #CoronaUpdate #Covid_19 #StayAtHomeAndStaySafe #SocialDistancing #CoronaLockdown #CoronavirusPandemic #COVID19 #coronavirus #MakeAmericaGreatAgain #MAGA #DonaldTrump,2020-03-29 15:01:59+00:00,0.0,1.0,@realDonaldTrump,#CoronaUpdate #Covid_19 #StayAtHomeAndStaySafe #SocialDistancing #CoronaLockdown #CoronavirusPandemic #COVID19 #coronavirus #MakeAmericaGreatAgain #MAGA #DonaldTrump,covid
862,ForOurBabies76,Why can't the people in office be honest with the American people We're tired of being lied to while you go behind closed doors and make decisions that hurt not help us #Covid_19,2020-03-29 15:00:15+00:00,0.0,1.0,,#Covid_19,covid
863,Imamahmedali,"Buried one Brooklyn Pakistani Muslim Community member yesterday in New Jersey, & have to take another one to Cemetery today. Please take #Covid_19 seriously or I am informing you that due to fear even families won’t join your funeral prayer. #StayAtHomeAndStaySafe",2020-03-29 14:57:40+00:00,1.0,1.0,,#Covid_19 #StayAtHomeAndStaySafe,covid
864,EvangeliaLoizou,Not only @amazon is one of the companies least affected by #Covid_19 the richest month on eart @JeffBezos wants us to help contribute alleviate the burden on his 800K workers,2020-03-29 14:55:05+00:00,0.0,0.0,@amazon @JeffBezos,#Covid_19,covid
865,gritconsortium,"Stay safe, stay indoors, wash your hands, limit outdoor social interaction as much as possible and we will beat this virus #CoronavirusOutbreak #SocialDistancing #CDC #Covid_19",2020-03-29 14:54:24+00:00,4.0,3.0,,#CoronavirusOutbreak #SocialDistancing #CDC #Covid_19,covid
866,DuxGregis,"Is anyone else tracking the Quarantine by the day they closed Broadway? Thursday, 12th of March 2020 at 12:15pm. Day 17 #StayAtHomeAndStaySafe #SundayMorning #Covid_19 #CoronaUpdate",2020-03-29 14:54:08+00:00,0.0,1.0,,#StayAtHomeAndStaySafe #SundayMorning #Covid_19 #CoronaUpdate,covid
867,KyleHuey,@CNN why do you keep airing the whitehouse briefings live? You are enabling the presidents lying and costing lives because of his lives. Comb through the footage after the briefing and only play the relevant/factual parts. #Covid_19,2020-03-29 14:50:52+00:00,0.0,0.0,@CNN,#Covid_19,covid
868,blubri98,#CoronaLockdown #Covid_19 Police on the loud speaker were saying “The sidewalk is closed. The store is closed. stay 6 feet away youre not listening” A worker I assume walking by telling them to move back. They not letting them in the store but trying to form a line in parking lot,2020-03-29 14:50:23+00:00,0.0,0.0,,#CoronaLockdown #Covid_19,covid
869,tummler10,"Yes, he screwed up. AND he wasn’t a Covid-19 denier, with access to highest levels of intel like our @potus. The latter is a negligent, incompetent, failure.",2020-03-29 14:49:47+00:00,0.0,1.0,@POTUS,,covid
870,Gogos_94,Ghost town #CoronaUpdate #Covid_19 #ElmhurstHospital – at Elmhurst Hospital Center,2020-03-29 14:48:47+00:00,1.0,0.0,,#CoronaUpdate #Covid_19 #ElmhurstHospital,covid
871,GetStuck,#SelfQuarantine Day 11: woke up looking like #AceVentura (@JimCarrey) #AlrightyThen #nyc #covid_19 #socialdistancing #stayhome #badhairday,2020-03-29 14:48:19+00:00,0.0,1.0,@JimCarrey,#SelfQuarantine #AceVentura #AlrightyThen #nyc #covid_19 #socialdistancing #stayhome #stayhome #badhairday,covid
872,mialvesdelima,Hoops removed from the basketball court near me. Can someone tell me when will this episode of @blackmirror end? #Covid_19 #Quarantine,2020-03-29 14:47:54+00:00,0.0,3.0,@blackmirror,#Covid_19 #Quarantine,covid
873,fashion7thave,"My Mom stayed for 3 days recently for something very minor at a NYC hospital Cost $28K her insurance covered almost everything, this seems about right I expect it be more $depending on the hospital . #Stayhome #Coronavirus #CoronaUpdate #Covid_19 #CoronavirusNewYork #Health",2020-03-29 14:47:40+00:00,1.0,3.0,,#Stayhome #Stayhome #Coronavirus #CoronaUpdate #Covid_19 #CoronavirusNewYork #Health,covid
874,CCupo,Also @Meetup your report page button is broken. The same restrictions preventing kids events from being posted should really prevent posting of any group sports activities in nyc right now. Unless you’re encouraging people to spend $12 to get or spread covid. ,2020-03-29 14:41:39+00:00,0.0,5.0,@Meetup,,covid
875,UN_SDG,"Our @UN teams globally are supporting governments to prevent and respond to #Covid_19, addressing immediate health needs and the wider social and economic impact @ONUArgentina @UnKenya @ONUGuatemala as well as South Sudan, Timor Leste. We are fighting #coronavirus together.",2020-03-29 14:37:39+00:00,16.0,29.0,@UN @ONUArgentina @UnKenya @ONUGuatemala,#Covid_19 #coronavirus,covid
876,DocNdoro,In January #Covid_19 seemed a far away while in #China. NJ just became a hotspot. It's home. Feel like deja-vu. Chimurenga war all over again. #Zimbabwe Only control one has: Do all right things all the right times! #StayAtHomeAndStaySafe #TruthMatters,2020-03-29 14:34:51+00:00,1.0,2.0,,#Covid_19 #China #Zimbabwe #StayAtHomeAndStaySafe #TruthMatters,covid
877,QueenGG____,Hey! I just made a pledge card to increase awareness for Covid-19 &amp; observe social distancing. Get yours https://re.tc/pledgebot #Covid19Pledge Covid19 via @pledge_bot,2020-03-29 14:32:21+00:00,3.0,1.0,@pledge_bot,#Covid19Pledge,covid
878,fashion7thave,"In New York a severe case of #Coronavirus estimated cost is $72,000 for patient needing a ventilator. Average cost for Pneumonia patient around $20K- Another reason to #StayAtHomeAndStaySafe #StayHome #Covid_19",2020-03-29 14:31:52+00:00,2.0,2.0,,#Coronavirus #StayAtHomeAndStaySafe #StayHome #StayHome #Covid_19,covid
879,MikeyKayNYC,"2. #Covid_19 MARCH 29 vs MARCH 22| Thread UNITED KINGDOM Total Confirmed Cases: 19,758 vs 5,071 Active: 15,935 vs 4720 Deaths: 1021 vs 234 Recovered: 135 vs 65",2020-03-29 14:29:22+00:00,0.0,1.0,,#Covid_19,covid
880,kayelle__,"If one of the symptoms of having covid-19 is no taste, then based on my dating history I’ve had it for YEARS",2020-03-29 14:29:15+00:00,1.0,9.0,,,covid
881,mackenziesalmon,"I just want to say thank you to everyone who’s reached out to me since my move to NY. I appreciate all the kind words, and I feel very blessed to be healthy right now. My prayers go to those who have been affected by COVID-19. Continue to try and stay safe everyone ",2020-03-29 14:28:37+00:00,0.0,83.0,,,covid
